"Host.Species","Lake","Year","Julian.Day","Julian","Date","Date2","Total","Uninfected.Adult","Uninfected.Juv","Uninfected.Males","Uninfected.Ephip","pasteuria.prev","brood.prev","micG.prev","coke.prev","Host.Density"
"parvula","Walsh",2022,2022241,241,NA,"8/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,1440.3
"ambigua","Walsh",2022,2022241,241,NA,"8/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Walsh",2022,2022241,241,NA,"8/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Pickerel",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Pickerel",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Pickerel",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Pickerel",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Gosling",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Gosling",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Gosling",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,10454.4
"mendotae","Gosling",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Sullivan",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Sullivan",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Sullivan",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Sullivan",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Sullivan",2022,2022242,242,NA,"8/30/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","CrookedP",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedP",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,6821.2
"mendotae","CrookedP",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Bruin",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bruin",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Bruin",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Bruin",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","North",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","North",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,2608.9
"mendotae","North",2022,2022243,243,NA,"8/31/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Cedar",2022,2022249,249,NA,"9/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Cedar",2022,2022249,249,NA,"9/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Cedar",2022,2022249,249,NA,"9/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","CrookedW",2022,2022249,249,NA,"9/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedW",2022,2022249,249,NA,"9/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","CrookedW",2022,2022249,249,NA,"9/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","CrookedW",2022,2022249,249,NA,"9/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","LittleAppleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","LittleAppleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","LittleAppleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","LittleAppleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,5299.4
"mendotae","LittleAppleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bishop",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,172.9
"mendotae","Bishop",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Appleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Appleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Appleton",2022,2022250,250,NA,"9/7/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Woodland",2022,2022251,251,NA,"9/8/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Woodland",2022,2022251,251,NA,"9/8/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Woodland",2022,2022251,251,NA,"9/8/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Woodland",2022,2022251,251,NA,"9/8/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Woodland",2022,2022251,251,NA,"9/8/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Mill",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Mill",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Mill",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,2310
"ambigua","Mill",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Mill",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Walsh",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Walsh",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Walsh",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Walsh",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,6413.6
"ambigua","Walsh",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Walsh",2022,2022255,255,NA,"9/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","North",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","North",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","North",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","North",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Bruin",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bruin",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Bruin",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Bruin",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","CrookedP",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedP",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","CrookedP",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","CrookedP",2022,2022257,257,NA,"9/14/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Pickerel",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Pickerel",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,203.8
"ambigua","Pickerel",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Pickerel",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Sullivan",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Sullivan",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Sullivan",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Sullivan",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Sullivan",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Gosling",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Gosling",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,18557.5
"mendotae","Gosling",2022,2022258,258,NA,"9/15/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Cedar",2022,2022262,262,NA,"9/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Cedar",2022,2022262,262,NA,"9/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Cedar",2022,2022262,262,NA,"9/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","CrookedW",2022,2022262,262,NA,"9/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedW",2022,2022262,262,NA,"9/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","CrookedW",2022,2022262,262,NA,"9/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","CrookedW",2022,2022262,262,NA,"9/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","LittleAppleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","LittleAppleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","LittleAppleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","LittleAppleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,4280.3
"mendotae","LittleAppleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bishop",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Bishop",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Appleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Appleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Appleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Appleton",2022,2022264,264,NA,"9/21/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Woodland",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Woodland",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Woodland",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Woodland",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Woodland",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dentifera","Whitmore",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Whitmore",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Whitmore",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Whitmore",2022,2022265,265,NA,"9/22/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Mill",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Mill",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Mill",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,509.6
"ambigua","Mill",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Mill",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Walsh",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Walsh",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Walsh",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,6548.5
"ambigua","Walsh",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Walsh",2022,2022269,269,NA,"9/26/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Bruin",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bruin",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Bruin",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Bruin",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","North",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,69.9
"ambigua","North",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","North",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedP",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,15970
"ambigua","CrookedP",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","CrookedP",2022,2022271,271,NA,"9/28/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Gosling",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Gosling",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Gosling",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Gosling",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,16006.8
"mendotae","Gosling",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Pickerel",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Pickerel",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Pickerel",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Pickerel",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Sullivan",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Sullivan",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Sullivan",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Sullivan",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Sullivan",2022,2022272,272,NA,"9/29/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Cedar",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Cedar",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Cedar",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Cedar",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Cedar",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedW",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","CrookedW",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","CrookedW",2022,2022276,276,NA,"10/3/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","LittleAppleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","LittleAppleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","LittleAppleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","LittleAppleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,11549.9
"ambigua","LittleAppleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Appleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Appleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Appleton",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Bishop",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bishop",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Bishop",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Bishop",2022,2022278,278,NA,"10/5/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dentifera","Whitmore",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Whitmore",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Whitmore",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Whitmore",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Woodland",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Woodland",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Woodland",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Woodland",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Woodland",2022,2022279,279,NA,"10/6/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Walsh",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Walsh",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Walsh",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,1820.8
"ambigua","Walsh",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Walsh",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Mill",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Mill",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Mill",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Mill",2022,2022283,283,NA,"10/10/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","CrookedP",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedP",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,5462.4
"ambigua","CrookedP",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","CrookedP",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","North",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","North",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","North",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","North",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Bruin",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Bruin",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bruin",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Bruin",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Bruin",2022,2022285,285,NA,"10/12/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Sullivan",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Sullivan",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Sullivan",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Sullivan",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Sullivan",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Sullivan",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Gosling",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","Gosling",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Gosling",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Gosling",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,5598.3
"mendotae","Gosling",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Pickerel",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Pickerel",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Pickerel",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Pickerel",2022,2022286,286,NA,"10/13/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Cedar",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Cedar",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Cedar",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Cedar",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Cedar",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","CrookedW",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","CrookedW",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","CrookedW",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","CrookedW",2022,2022290,290,NA,"10/17/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ceriodaphnia","Appleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Appleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ambigua","Appleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"mendotae","Appleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"retrocurva","LittleAppleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","LittleAppleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","LittleAppleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,7609.3
"mendotae","LittleAppleton",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"pulicaria","Bishop",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Bishop",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,3170.6
"mendotae","Bishop",2022,2022292,292,NA,"10/19/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dentifera","Whitmore",2022,2022293,293,NA,"10/20/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"dubia","Whitmore",2022,2022293,293,NA,"10/20/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
"parvula","Whitmore",2022,2022293,293,NA,"10/20/2022",0,NA,NA,NA,NA,NA,NA,NA,NA,0
